round,agent_id,satisfaction,wealth,flood_results,flood_damages,new_measures,measures
0,a1,5,80000.0,,0,,
0,a2,5,2000.0,,0,,
0,a3,5,0.0,,0,,
0,a4,5,50000.0,,0,,
0,a5,5,5000.0,,0,,
0,a6,5,2000.0,,0,,
0,a7,5,30000.0,,0,,
0,a8,5,0.0,,0,,
0,a9,5,80000.0,,0,,
0,a10,5,80000.0,,0,,
0,a11,5,5000.0,,0,,
0,a12,5,0.0,,0,,
0,a13,5,50000.0,,0,,
0,a14,5,5000.0,,0,,
0,a15,5,30000.0,,0,,
0,a16,5,30000.0,,0,,
0,a17,5,80000.0,,0,,
0,a18,5,30000.0,,0,,
0,a19,5,15000.0,,0,,
0,a20,5,0.0,,0,,
0,a21,5,0.0,,0,,
0,a22,5,50000.0,,0,,
0,a23,5,80000.0,,0,,
0,a24,5,50000.0,,0,,
0,a25,5,5000.0,,0,,
0,a26,5,0.0,,0,,
0,a27,5,80000.0,,0,,
0,a28,5,50000.0,,0,,
0,a29,5,15000.0,,0,,
0,a30,5,15000.0,,0,,
0,a31,5,5000.0,,0,,
0,a32,5,15000.0,,0,,
0,a33,5,0.0,,0,,
0,a34,5,30000.0,,0,,
0,a35,5,15000.0,,0,,
0,a36,5,15000.0,,0,,
0,a37,5,0.0,,0,,
0,a38,5,0.0,,0,,
0,a39,5,50000.0,,0,,
0,a40,5,2000.0,,0,,
0,a41,5,30000.0,,0,,
0,a42,5,30000.0,,0,,
0,a43,5,15000.0,,0,,
0,a44,5,2000.0,,0,,
0,a45,5,30000.0,,0,,
0,a46,5,15000.0,,0,,
0,a47,5,30000.0,,0,,
0,a48,5,80000.0,,0,,
0,a49,5,50000.0,,0,,
0,a50,5,0.0,,0,,
0,a51,5,0.0,,0,,
0,a52,5,15000.0,,0,,
0,a53,5,80000.0,,0,,
0,a54,5,80000.0,,0,,
0,a55,5,50000.0,,0,,
0,a56,5,2000.0,,0,,
0,a57,5,2000.0,,0,,
0,a58,5,5000.0,,0,,
0,a59,5,50000.0,,0,,
0,a60,5,80000.0,,0,,
0,a61,5,2000.0,,0,,
0,a62,5,0.0,,0,,
0,a63,5,0.0,,0,,
0,a64,5,30000.0,,0,,
0,a65,5,2000.0,,0,,
0,a66,5,50000.0,,0,,
0,a67,5,30000.0,,0,,
0,a68,5,0.0,,0,,
0,a69,5,80000.0,,0,,
0,a70,5,0.0,,0,,
0,a71,5,5000.0,,0,,
0,a72,5,2000.0,,0,,
0,a73,5,0.0,,0,,
0,a74,5,15000.0,,0,,
0,a75,5,15000.0,,0,,
0,a76,5,15000.0,,0,,
0,a77,5,15000.0,,0,,
0,a78,5,50000.0,,0,,
0,a79,5,80000.0,,0,,
0,a80,5,50000.0,,0,,
0,a81,5,15000.0,,0,,
0,a82,5,50000.0,,0,,
0,a83,5,30000.0,,0,,
0,a84,5,2000.0,,0,,
0,a85,5,30000.0,,0,,
0,a86,5,5000.0,,0,,
0,a87,5,5000.0,,0,,
0,a88,5,15000.0,,0,,
0,a89,5,50000.0,,0,,
0,a90,5,5000.0,,0,,
0,a91,5,15000.0,,0,,
0,a92,5,15000.0,,0,,
0,a93,5,30000.0,,0,,
0,a94,5,5000.0,,0,,
0,a95,5,2000.0,,0,,
0,a96,5,0.0,,0,,
0,a97,5,0.0,,0,,
0,a98,5,50000.0,,0,,
0,a99,5,50000.0,,0,,
0,a100,5,5000.0,,0,,
0,a101,5,2000.0,,0,,
0,a102,5,50000.0,,0,,
0,a103,5,5000.0,,0,,
0,a104,5,80000.0,,0,,
0,a105,5,15000.0,,0,,
0,a106,5,0.0,,0,,
0,a107,5,30000.0,,0,,
0,a108,5,15000.0,,0,,
0,a109,5,30000.0,,0,,
0,a110,5,15000.0,,0,,
0,a111,5,0.0,,0,,
0,a112,5,0.0,,0,,
0,a113,5,50000.0,,0,,
0,a114,5,5000.0,,0,,
0,a115,5,0.0,,0,,
0,a116,5,50000.0,,0,,
0,a117,5,2000.0,,0,,
0,a118,5,2000.0,,0,,
0,a119,5,2000.0,,0,,
0,a120,5,0.0,,0,,
0,a121,5,30000.0,,0,,
0,a122,5,0.0,,0,,
0,a123,5,80000.0,,0,,
0,a124,5,50000.0,,0,,
0,a125,5,50000.0,,0,,
0,a126,5,30000.0,,0,,
0,a127,5,30000.0,,0,,
0,a128,5,5000.0,,0,,
0,a129,5,5000.0,,0,,
0,a130,5,80000.0,,0,,
0,a131,5,30000.0,,0,,
0,a132,5,30000.0,,0,,
0,a133,5,30000.0,,0,,
0,a134,5,5000.0,,0,,
0,a135,5,30000.0,,0,,
0,a136,5,0.0,,0,,
0,a137,5,15000.0,,0,,
0,a138,5,50000.0,,0,,
0,a139,5,50000.0,,0,,
0,a140,5,80000.0,,0,,
0,a141,5,80000.0,,0,,
0,a142,5,30000.0,,0,,
0,a143,5,5000.0,,0,,
0,a144,5,50000.0,,0,,
0,a145,5,30000.0,,0,,
0,a146,5,80000.0,,0,,
0,a147,5,30000.0,,0,,
0,a148,5,15000.0,,0,,
0,a149,5,2000.0,,0,,
0,a150,5,5000.0,,0,,
0,a151,5,50000.0,,0,,
0,a152,5,30000.0,,0,,
0,a153,5,0.0,,0,,
0,a154,5,50000.0,,0,,
0,a155,5,15000.0,,0,,
0,a156,5,2000.0,,0,,
0,a157,5,0.0,,0,,
0,a158,5,80000.0,,0,,
0,a159,5,15000.0,,0,,
0,a160,5,15000.0,,0,,
0,a161,5,15000.0,,0,,
0,a162,5,0.0,,0,,
0,a163,5,5000.0,,0,,
0,a164,5,2000.0,,0,,
0,a165,5,30000.0,,0,,
0,a166,5,15000.0,,0,,
0,a167,5,0.0,,0,,
0,a168,5,30000.0,,0,,
0,a169,5,50000.0,,0,,
0,a170,5,30000.0,,0,,
0,a171,5,80000.0,,0,,
0,a172,5,5000.0,,0,,
0,a173,5,50000.0,,0,,
0,a174,5,15000.0,,0,,
0,a175,5,80000.0,,0,,
0,a176,5,30000.0,,0,,
0,a177,5,30000.0,,0,,
0,a178,5,80000.0,,0,,
0,a179,5,2000.0,,0,,
0,a180,5,5000.0,,0,,
0,a181,5,15000.0,,0,,
0,a182,5,15000.0,,0,,
0,a183,5,30000.0,,0,,
0,a184,5,15000.0,,0,,
0,a185,5,80000.0,,0,,
0,a186,5,30000.0,,0,,
0,a187,5,50000.0,,0,,
0,a188,5,5000.0,,0,,
0,a189,5,50000.0,,0,,
0,a190,5,50000.0,,0,,
0,a191,5,5000.0,,0,,
0,a192,5,2000.0,,0,,
0,a193,5,50000.0,,0,,
0,a194,5,30000.0,,0,,
0,a195,5,5000.0,,0,,
0,a196,5,2000.0,,0,,
0,a197,5,80000.0,,0,,
0,a198,5,5000.0,,0,,
0,a199,5,0.0,,0,,
0,a200,5,2000.0,,0,,
0,a201,5,50000.0,,0,,
0,a202,5,15000.0,,0,,
0,a203,5,30000.0,,0,,
0,a204,5,80000.0,,0,,
0,a205,5,80000.0,,0,,
0,a206,5,0.0,,0,,
0,a207,5,0.0,,0,,
0,a208,5,80000.0,,0,,
0,a209,5,80000.0,,0,,
0,a210,5,30000.0,,0,,
0,a211,5,2000.0,,0,,
0,a212,5,2000.0,,0,,
0,a213,5,30000.0,,0,,
0,a214,5,50000.0,,0,,
0,a215,5,15000.0,,0,,
0,a216,5,30000.0,,0,,
0,a217,5,5000.0,,0,,
0,a218,5,15000.0,,0,,
0,a219,5,0.0,,0,,
0,a220,5,80000.0,,0,,
0,a221,5,80000.0,,0,,
0,a222,5,5000.0,,0,,
0,a223,5,30000.0,,0,,
0,a224,5,15000.0,,0,,
0,a225,5,5000.0,,0,,
0,a226,5,15000.0,,0,,
0,a227,5,2000.0,,0,,
0,a228,5,15000.0,,0,,
0,a229,5,80000.0,,0,,
0,a230,5,15000.0,,0,,
0,a231,5,0.0,,0,,
0,a232,5,0.0,,0,,
0,a233,5,80000.0,,0,,
0,a234,5,15000.0,,0,,
0,a235,5,2000.0,,0,,
0,a236,5,15000.0,,0,,
